    car_id,make_name,model_name,year,price,mileage,color,body_shape,transmission,fuel_type,engine_capacity,governorate,dealer_name,is_dealer,lowest_monthly_installment,is_downpayment,downpayment_amount,contact_downpayment_amount,in_warranty,imported,factory_paint,almost_new,crashes,first_owner,agency_maintenance,new_tires,new_brake_pads,recent_maintenance,seller_owned_license,protection_film,nano_ceramic,for_exchange,taxi,for_disabled,installments_continued,scraped_at
5388,Jeep,Renegade,2022,1000000,130000,Navy Blue,SUV,Automatic,Gas,1600 CC,Damietta,,false,16177,false,,500000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:00 GMT+0300 (Eastern European Summer Time)
5389,Renault,Kadjar,2019,850000,149000,Gray,SUV,Automatic,Gas,1200 CC,Cairo,,false,13750,false,,425000,false,false,true,false,false,true,true,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:00 GMT+0300 (Eastern European Summer Time)
5390,Mercedes,GLC 200,2023,3700000,110000,White,SUV,Automatic,Gas,2000 CC,Giza,,false,59854,false,,1850000,false,true,true,false,false,true,true,false,false,true,true,false,false,true,false,false,false,Sun Jul 12 2026 13:54:00 GMT+0300 (Eastern European Summer Time)
5391,Skoda,KODIAQ,2023,2100000,75000,White,SUV,Dual Clutch,Gas,1400 CC,Cairo,,false,33971,false,,1050000,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:00 GMT+0300 (Eastern European Summer Time)
5392,Toyota,Corolla,1998,300000,280000,Navy Blue,Sedan,Manual,Gas,1300 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:00 GMT+0300 (Eastern European Summer Time)
5393,Daewoo,Juliet,2001,320000,190000,Green,Hatchback,Manual,Gas,1500 CC,El Beheira,,false,0,false,,,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:00 GMT+0300 (Eastern European Summer Time)
5394,DS,DS 5,2014,750000,240000,Bronze,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5395,Renault,Kadjar,2019,900000,164000,Champagne,SUV,Automatic,Gas,1200 CC,Giza,,false,0,false,,,false,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5396,Hyundai,Tucson,2019,1450000,72000,Champagne,SUV,Automatic,Gas,1400 CC,Gharbia,,false,23456,false,,725000,false,false,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5397,Peugeot,408,2025,1930000,18000,Gray,Hatchback,Automatic,Gas,1600 CC,Cairo,Version Auto,true,31221,true,579000,965000,true,false,true,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5398,Speranza,Tiggo,2022,500000,193,Brown,SUV,Automatic,Gas,1600 CC,Cairo,,false,8088,false,,250000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5399,BMW,320i,2020,1800000,149000,Black,Sedan,Automatic,Gas,2000 CC,Cairo,,false,29118,false,,900000,false,false,true,false,false,false,true,false,false,false,true,true,true,false,false,false,true,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5400,Chevrolet,Spark,2012,345000,195000,Silver,Hatchback,Manual,Gas,1300 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5401,Fiat,128 nova,2022,120000,70000,Red,Sedan,Manual,Gas,1300 CC,Dakahlia,,false,1941,false,,60000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5402,Mitsubishi,Eclipse,2023,1455500,24000,Brown,SUV,Automatic,Gas,1500 CC,Alexandria,,false,23545,false,,727750,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5403,Geely,X 7,2019,650000,64000,Brown,SUV,Automatic,Gas,1300 CC,Cairo,,false,10515,false,,325000,false,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5404,Suzuki,Van,2022,280000,120000,Silver,Van,Manual,Gas,1200 CC,Cairo,,false,4529,false,,140000,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5405,Hyundai,Excel,2012,480000,180000,Champagne,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5406,Mercedes,E240,2011,1650000,99000,Black,Sedan,Automatic,Gas,2000 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:01 GMT+0300 (Eastern European Summer Time)
5407,Volkswagen,Souran,2009,380000,177000,Silver,SUV,Manual,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:02 GMT+0300 (Eastern European Summer Time)
5408,Peugeot,208,2014,500000,165000,Bronze,Hatchback,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:02 GMT+0300 (Eastern European Summer Time)
5409,Hyundai,Accent,2006,500000,240000,Yellow,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5410,Fiat,132,2022,70000,300000,Maroon,Sedan,Manual,Gas,1600 CC,Qalyubia,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5411,Fiat,131,1981,85000,90000,Red,Coupe,Manual,Gas,1600 CC,Minya,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5412,Peugeot,5008,2020,1350000,121000,Gray,SUV,Automatic,Gas,1600 CC,Gharbia,,false,21839,false,,675000,false,false,true,false,false,true,true,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5413,BMW,X1,2018,1800000,60000,Blue,SUV,Automatic,Gas,2000 CC,Cairo,,false,29118,false,,900000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5414,Jetour,X70 Plus CKD,2025,1250000,17000,Black,SUV,Automatic,Gas,1600 CC,Cairo,,false,20221,false,,625000,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5415,Chery,Tiggo 3,2018,560000,150000,Dark Grey,SUV,Automatic,Gas,1600 CC,Giza,,false,9059,false,,280000,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5416,Toyota,Corolla,2019,1100000,133000,Gray,Sedan,Automatic,Gas,1600 CC,Dakahlia,,false,17794,false,,550000,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:03 GMT+0300 (Eastern European Summer Time)
5417,Volkswagen,Pointer,2004,210000,220,Silver,Hatchback,Manual,Gas,1000 CC,Giza,,false,0,false,,,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5418,BMW,318i,2019,1250000,150000,Gray,Sedan,Automatic,Gas,1500 CC,Cairo,,false,20221,false,,625000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5419,Hyundai,Excel,1997,170000,260000,Baby Blue,Sedan,Manual,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5420,Suzuki,Van,2023,500000,79000,Red,Van,Manual,Gas,1000 CC,Cairo,,false,8088,false,,250000,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5421,Kia,Soul,2010,550000,350000,Navy Blue,SUV,Automatic,Gas,1600 CC,Suez,,false,0,false,,,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5422,Speranza,Tiggo,2010,330000,173000,Gray,SUV,Manual,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5423,Renault,Megane,2016,370000,200000,White,Hatchback,Automatic,Gas,2000 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5424,Renault,Kadjar,2020,900000,92000,Red,SUV,Automatic,Gas,1200 CC,Cairo,,false,14559,false,,450000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5425,Renault,Duster,2015,550000,143000,Brown,SUV,Manual,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5426,Toyota,C-HR,2019,1000000,86,Black,Sedan,Automatic,Gas,1600 CC,Bani Sweif,,false,16177,false,,500000,false,false,true,false,false,false,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5427,Opel,Meriva,2015,500000,124,Black,SUV,Automatic,Gas,1400 CC,Giza,,false,0,false,,,false,false,false,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5428,Chery,Tiggo 7,2022,850000,70444,Dark Grey,Hatchback,Automatic,Gas,1500 CC,Cairo,,false,13750,false,,425000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5429,Mercedes,E280,2006,950000,238000,Black,Sedan,Automatic,Gas,3000 CC,Dakahlia,,false,0,false,,,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5430,BMW,X4,2017,2000000,150000,Black,SUV,Automatic,Gas,3000 CC,Alexandria,,false,32353,false,,1000000,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:04 GMT+0300 (Eastern European Summer Time)
5431,Skoda,Octavia,2009,650000,243000,Dark Grey,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5432,Mazda,3,2019,900000,47000,Maroon,Sedan,Automatic,Gas,1600 CC,Qalyubia,,false,14559,false,,450000,false,false,true,true,false,false,true,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5433,Jeep,Liberty,2006,485000,240000,Black,Hatchback,Automatic,Gas,3700 CC,Giza,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5434,MG,RX5,2020,950000,125000,Red,SUV,Automatic,Gas,1500 CC,Giza,,false,15368,false,,475000,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5435,Honda,CR-V,2021,1650000,86000,Gray,SUV,Automatic,Gas,1500 CC,Giza,,false,26692,false,,825000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5436,Skoda,Octavia A7,2014,850000,130,Black,Sedan,Automatic,Gas,1400 CC,Dakahlia,,false,0,false,,,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5437,Chevrolet,Optra,2014,390000,280000,Silver,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5438,Audi,A4,2022,2100000,48000,Black,Sedan,Automatic,Gas,2000 CC,Cairo,,false,33971,false,,1050000,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:05 GMT+0300 (Eastern European Summer Time)
5439,Hyundai,Accent RB,2015,560000,325000,Black,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5440,Faw,Bestune,2013,175000,270000,Silver,Sedan,Manual,Gas,1400 CC,Dakahlia,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5441,Suzuki,Ciaz,2022,650000,145000,Black,Sedan,Automatic,Gas,1500 CC,Cairo,,false,10515,false,,325000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5442,Chevrolet,N300,2015,390000,237,Gray,Van,Manual,Gas,1200 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5443,Chery,Tiggo 3,2020,700000,104000,Red,SUV,Automatic,Gas,1600 CC,Cairo,,false,11324,false,,350000,false,false,true,false,false,true,false,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5444,Kia,Sorento,2020,1850000,48000,Black,SUV,Automatic,Gas,3500 CC,Cairo,,false,29927,false,,925000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5445,Honda,Accord,2022,1700000,34000,Silver,Sedan,Automatic,Gas,1500 CC,Cairo,,false,27500,false,,850000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5446,Mercedes,GLC 300,2018,3700000,35000,Gray,SUV,Automatic,Hybrid,2000 CC,Alexandria,,false,59854,false,,1850000,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5447,Mercedes,E200,2011,1800000,190000,Black,Sedan,Automatic,Gas,1800 CC,Eastern,,false,0,false,,,false,true,true,false,false,true,false,false,false,true,false,true,true,false,false,true,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5448,Daewoo,Nubira,2005,280000,150000,Silver,Sedan,Manual,Gas,1600 CC,Alexandria,,false,0,false,,,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5449,Geely,X 7,2020,650000,106000,White,SUV,Automatic,Gas,1300 CC,Monufia,,false,10515,false,,325000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5450,BMW,X6,2016,2675000,150000,Silver,SUV,Automatic,Gas,4400 CC,Cairo,,false,43273,false,,1337500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:06 GMT+0300 (Eastern European Summer Time)
5451,Mitsubishi,Pajero,2016,1700000,270,Maroon,Other,Automatic,Gas,3800 CC,Cairo,,false,27500,false,,850000,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5452,BAIC,U5 Plus,2026,880000,6500,Silver,Sedan,Automatic,Gas,1500 CC,Giza,,false,14235,false,,440000,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5453,Zotye,T600,2018,800000,170,White,SUV,Automatic,Gas,1500 CC,Dakahlia,,false,12941,false,,400000,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5454,Citroen,C5,2016,600000,260000,Silver,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,true,true,true,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5455,Fiat,Punto,2002,195000,198000,Gray,Hatchback,Manual,Gas,1200 CC,Alexandria,,false,0,false,,,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5456,Suzuki,Swift,2021,600000,85000,Red,Hatchback,Automatic,Gas,1200 CC,Giza,,false,9706,false,,300000,false,false,true,false,false,true,false,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5457,SsangYong,Torres,2025,1750000,20000,Gray,SUV,Automatic,Gas,1500 CC,Giza,,false,28309,false,,875000,true,false,true,true,false,true,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5458,Speranza,Tiggo,2009,320000,240000,Navy Blue,SUV,Automatic,Gas,2000 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5459,Kia,K3,2023,1450000,55000,Black,Hatchback,Automatic,Gas,1600 CC,Gharbia,,false,23456,false,,725000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5460,Mercedes,GLA 200,2020,1900000,110000,Black,SUV,Automatic,Gas,1600 CC,Cairo,,false,30736,false,,950000,false,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:54:07 GMT+0300 (Eastern European Summer Time)
5461,Audi,A3,2023,2100000,18000,Gray,Sedan,Automatic,Gas,1400 CC,Cairo,,false,33971,false,,1050000,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:08 GMT+0300 (Eastern European Summer Time)
5462,Volvo,S60,2018,1200000,140000,Black,Sedan,Automatic,Gas,1500 CC,Cairo,,false,19412,false,,600000,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:08 GMT+0300 (Eastern European Summer Time)
5463,BMW,316i,2015,1000000,212,Black,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:08 GMT+0300 (Eastern European Summer Time)
5464,Kia,Carnival,2012,1150000,219000,Baby Blue,Van,Automatic,Gas,3500 CC,Giza,,false,0,false,,,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5465,Kia,Grand Cerato,2019,850000,172000,Black,Sedan,Automatic,Gas,1600 CC,Suez,,false,0,false,,,false,false,true,false,false,true,true,false,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5466,Geely,Emgrand 7,2018,450000,165000,Dark Grey,Sedan,Manual,Gas,1600 CC,Alexandria,,false,0,false,,,false,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5467,Zeekr,9X,2024,4720000,27000,Black,Van,Automatic,Electric,,Cairo,Ghandour Auto,true,0,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5468,Kia,Ceed,2017,740000,166000,Silver,Station,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5469,Opel,Astra,2021,720000,153600,Dark Grey,Sedan,Automatic,Gas,1400 CC,Cairo,,false,0,false,,,false,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5470,Hyundai,Elantra MD,2015,835000,50000,Black,Sedan,Automatic,Gas,1600 CC,Alexandria,elfarid,true,0,true,83500,,,false,true,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5471,Mazda,Familia,1998,220000,424235,Gold,Sedan,Automatic,Gas,1600 CC,Dakahlia,,false,0,false,,,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5472,Fiat,128 nova,1973,38000,300000,Red,Sedan,Manual,Gas,1300 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:09 GMT+0300 (Eastern European Summer Time)
5473,Opel,Cascada,1990,95000,300000,Red,Hatchback,Manual,Gas,1400 CC,Eastern,,false,0,false,,,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5474,Toyota,Yaris,2014,680000,196000,White,Sedan,Automatic,Gas,1300 CC,Giza,,false,0,false,,,false,false,true,false,false,true,false,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5475,BMW,320i,2010,630000,190000,Red,Sedan,Automatic,Gas,2000 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5476,Mitsubishi,Lancer Puma,2004,420000,320000,Silver,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5477,Land Rover,Discovery Sport,2018,2200000,139000,Black,SUV,Automatic,Gas,2000 CC,Cairo,,false,35589,false,,1100000,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5478,Mercedes,C200,2023,3450000,27500,Black,Sedan,Automatic,Gas,1500 CC,Cairo,,false,55810,false,,1725000,true,true,true,true,false,true,true,false,false,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5479,Opel,Astra,2013,475000,200000,Gray,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5480,Hummer,Hummer EV SUV,2024,7000000,5700,Dark Grey,SUV,Automatic,Electric,,Cairo,,false,113237,false,,3500000,true,false,true,true,false,true,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5481,Jetour,X95,2022,1075000,108000,Blue,SUV,Automatic,Gas,1600 CC,Cairo,,false,17390,false,,537500,true,false,true,true,false,false,true,true,true,true,true,false,true,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5482,Mazda,323,1998,150000,160000,Blue,Sedan,Manual,Gas,1600 CC,Alexandria,,false,0,false,,,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5483,Speranza,Tiggo,2009,345000,191,Black,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5484,Mercedes,V 250,2023,4750000,40000,Black,Van,Automatic,Gas,2000 CC,Cairo,,false,76839,false,,2375000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:10 GMT+0300 (Eastern European Summer Time)
5485,Mercedes,CLS 350,2022,4200000,64000,Gray,Sedan,Automatic,Gas,2000 CC,Cairo,,false,67942,false,,2100000,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:11 GMT+0300 (Eastern European Summer Time)
5486,Hyundai,Tucson,2022,1850000,85000,White,Hatchback,Automatic,Gas,1600 CC,Eastern,,false,29927,false,,925000,true,false,true,false,false,true,true,false,false,false,true,true,false,false,false,false,false,Sun Jul 12 2026 13:54:11 GMT+0300 (Eastern European Summer Time)
5487,Suzuki,Swift,1993,95000,58000,Maroon,Sedan,Manual,Gas,1300 CC,Qalyubia,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:11 GMT+0300 (Eastern European Summer Time)
5488,Citroen,C4,2006,395000,275000,Blue,Hatchback,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:54:11 GMT+0300 (Eastern European Summer Time)
5489,Kia,Cerato,2013,650000,263000,White,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:11 GMT+0300 (Eastern European Summer Time)
5490,BMW,520i,2014,1220000,250000,Gray,Sedan,Automatic,Gas,2000 CC,Cairo,,false,0,false,,,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:54:11 GMT+0300 (Eastern European Summer Time)
